year,State,scenario,death_rate_mean_all_ages,death_rate_mean_U5,PfPR_percent_change,U5_PfPR_percent_change,incidence_percent_change,U5_incidence_percent_change,death_percent_change,U5_death_percent_change
2029,Osun,NGA projection scenario 1,0.969410548,4.122776356,-10.16827345,-14.58322708,13.83679477,8.422812815,4.511295493,-3.036361703
2030,Osun,NGA projection scenario 1,0.914379932,4.080229867,-9.527987779,-14.05482321,16.17366725,11.129693,-1.421506673,-4.03701321
2020,Oyo,NGA projection scenario 1,1.031401595,4.744142702,-6.902067305,-5.872237913,10.21872016,9.059247899,4.765057967,5.922633737
2021,Oyo,NGA projection scenario 1,1.129569156,5.191717193,-4.993351394,-2.120245694,12.38459624,11.69214308,14.73647003,15.91564445
2022,Oyo,NGA projection scenario 1,1.236611209,5.870595969,-3.071433748,0.705849731,14.6606982,14.61350859,25.60931234,31.07299373
2023,Oyo,NGA projection scenario 1,0.942000354,4.37522311,-5.375552057,-3.83420098,10.66813924,9.562143319,-4.315911294,-2.314246395
2024,Oyo,NGA projection scenario 1,1.084777006,5.031690204,-4.453881133,-2.13278658,12.58530074,11.97857261,10.18668823,12.3427165
2025,Oyo,NGA projection scenario 1,1.146888998,5.188789073,-2.495771536,0.716577891,14.42696214,14.52561832,16.49574036,15.85026823
2026,Oyo,NGA projection scenario 1,1.026966963,4.860477736,-5.508628769,-4.282875246,9.902038862,8.740644285,4.31460836,8.520049966
2027,Oyo,NGA projection scenario 1,1.076693531,5.096823258,-4.861514979,-3.935523498,11.78178634,10.50518208,9.365605763,13.79694438
2028,Oyo,NGA projection scenario 1,1.088153408,4.975220858,-2.626237777,0.260494274,13.87964063,14.17120404,10.52964765,11.08192352
2029,Oyo,NGA projection scenario 1,1.060955104,4.927805397,-5.306648142,-3.810166537,9.591492028,9.054875393,7.766968284,10.02327691
2030,Oyo,NGA projection scenario 1,1.088554627,4.917989302,-4.504156274,-2.354623726,11.83141381,11.94952301,10.57040172,9.804112624
2020,Plateau,NGA projection scenario 1,0.875241142,4.014392645,8.486710668,16.44289246,25.39330957,30.79097248,39.89243892,56.12413706
2021,Plateau,NGA projection scenario 1,0.899698926,4.257391166,6.833025147,13.68506848,26.13069297,30.17443889,43.80160057,65.5746163
2022,Plateau,NGA projection scenario 1,1.048099888,4.71728728,16.24069837,29.29706208,36.40262738,45.55731418,67.52097516,83.46048107
2023,Plateau,NGA projection scenario 1,0.80033199,3.46091841,12.06893376,22.14206362,28.58673738,33.50645772,27.91948264,34.59891644
2024,Plateau,NGA projection scenario 1,0.942097558,4.291808224,8.774019619,15.08994456,28.91768047,32.01266517,50.5783021,66.91313349
2025,Plateau,NGA projection scenario 1,1.080274947,5.144612751,17.61937691,28.37584881,38.06250075,44.17187484,72.66361224,100.0796378
2026,Plateau,NGA projection scenario 1,0.91485121,4.088770947,12.94507621,21.26101702,30.39574819,34.22426999,46.223436,59.01679087
2027,Plateau,NGA projection scenario 1,0.868574784,3.728639137,11.03905689,18.07041146,32.43278231,35.93573211,38.82693475,45.01086944
2028,Plateau,NGA projection scenario 1,1.017276659,4.653856394,18.53670475,30.50465592,39.32047119,46.83248751,62.59440528,80.99358428
2029,Plateau,NGA projection scenario 1,0.88214964,3.88360628,14.13566861,23.48757845,31.29671678,34.84160484,40.99664509,51.03771173
2030,Plateau,NGA projection scenario 1,0.957619214,4.362237963,11.05017861,16.75899034,31.32318097,33.99761017,53.05917533,69.65222335
2020,Rivers,NGA projection scenario 1,0.643458815,2.6825805,-4.638514786,-3.243736092,12.56248486,10.88564418,11.0054462,13.86020016
2021,Rivers,NGA projection scenario 1,0.633130655,2.263821713,-3.22874053,-1.947226637,15.22482343,13.3992304,9.22369744,-3.91371541
2022,Rivers,NGA projection scenario 1,0.678921196,2.595308988,2.154052218,4.021797315,20.81544867,17.96283222,17.12319195,10.15602359
2023,Rivers,NGA projection scenario 1,0.75647646,2.778143187,1.724653089,3.601975722,20.33537745,16.6288079,30.50253584,17.91628968
2024,Rivers,NGA projection scenario 1,0.669794163,2.269272038,2.338798175,3.945584445,24.12130051,19.1227541,15.54865389,-3.682380264
2025,Rivers,NGA projection scenario 1,0.599151588,2.063348341,6.476191047,9.85566619,28.00295756,24.73422106,3.361843592,-12.42266351
2026,Rivers,NGA projection scenario 1,0.777722077,2.70178139,6.503386168,7.495656685,26.76956564,21.22984695,34.16769533,14.67516812
2027,Rivers,NGA projection scenario 1,0.646681518,2.569720331,4.883047134,5.487599428,26.57137712,21.73899457,11.56140651,9.069931441
2028,Rivers,NGA projection scenario 1,0.726485121,2.91383248,7.915808274,8.829143754,30.01839182,24.58654299,25.3286196,23.67552414
2029,Rivers,NGA projection scenario 1,0.746352346,2.767105399,6.890413412,9.228738256,26.92201532,22.92183839,28.75598762,17.44779873
2030,Rivers,NGA projection scenario 1,0.716411443,2.569899776,6.927916161,6.36156087,29.18881092,22.30147879,23.59077242,9.077547871
2020,Sokoto,NGA projection scenario 1,0.642545643,2.434140118,-2.007457231,-27.84020329,12.24119297,-14.02977,-16.21981505,-28.84525732
2021,Sokoto,NGA projection scenario 1,0.613526963,2.29214167,-6.545200275,-31.69740606,9.376421688,-18.8020655,-20.00350016,-32.99615354
2022,Sokoto,NGA projection scenario 1,0.743542224,3.025779814,6.725168613,-17.65734508,24.41181679,-5.114911113,-3.051081677,-11.55045576
2023,Sokoto,NGA projection scenario 1,0.705625143,2.622608003,4.852886865,-20.37910434,19.6133545,-11.37011536,-7.995010708,-23.33596731
2024,Sokoto,NGA projection scenario 1,0.645765587,2.388745825,-3.317866851,-29.28452471,14.7558935,-15.82958026,-15.79997329,-30.17222253
2025,Sokoto,NGA projection scenario 1,0.705806288,2.628436926,8.698914758,-16.83000836,27.67849658,-5.101751676,-7.971391595,-23.16557632
2026,Sokoto,NGA projection scenario 1,0.681137755,2.660815738,6.477292425,-21.24714417,22.52620175,-12.32485932,-11.18787009,-22.21907944
2027,Sokoto,NGA projection scenario 1,0.60072519,2.096656794,-1.56990962,-29.16998697,17.32230708,-15.5570126,-21.67269657,-38.71056414
2028,Sokoto,NGA projection scenario 1,0.668074288,2.530331031,10.7724367,-15.78008426,30.06761509,-3.222817339,-12.89118826,-26.03340619
2029,Sokoto,NGA projection scenario 1,0.687313026,2.67698808,7.975553964,-20.6241053,24.35565153,-11.80785964,-10.38268944,-21.74632982
2030,Sokoto,NGA projection scenario 1,0.593730235,2.033403903,-0.113355846,-28.15411693,19.28748686,-15.66822399,-22.58475413,-40.55957157
2020,Taraba,NGA projection scenario 1,0.945928274,4.221985252,-3.090409889,1.588412393,19.46371563,20.05663077,38.63518371,41.76502339
2021,Taraba,NGA projection scenario 1,0.794598159,3.28762534,-2.248709283,1.269893262,19.70019377,18.80397132,16.4562522,10.39126272
2022,Taraba,NGA projection scenario 1,0.703051051,2.787600126,-3.479354828,0.125165992,18.47424829,17.70602547,3.039114326,-6.398489458
2023,Taraba,NGA projection scenario 1,0.750725911,3.029168352,-3.956977866,-1.724179538,19.51962102,16.43220808,10.02633861,1.712842794
2024,Taraba,NGA projection scenario 1,0.78238101,3.40907702,-0.608279913,2.806110102,23.45519822,21.18312633,14.66570767,14.46934429
2025,Taraba,NGA projection scenario 1,0.785719941,3.370365805,0.262527465,3.352204985,23.71069185,20.68435238,15.15506118,13.16950643
2026,Taraba,NGA projection scenario 1,0.848815789,3.560347432,-0.921450602,0.844917481,22.57434421,19.27241059,24.40238446,19.54867362
2027,Taraba,NGA projection scenario 1,0.847800775,3.760422535,2.244753764,4.529027332,26.4845362,22.75034723,24.25362401,26.26675764
2028,Taraba,NGA projection scenario 1,0.799647436,3.501114977,0.793893082,3.248353913,23.77174005,19.85032036,17.19627395,17.55977744
2029,Taraba,NGA projection scenario 1,0.872681477,3.689292909,-0.651806209,1.09083768,23.10341966,19.93106735,27.90013809,23.87838051
2030,Taraba,NGA projection scenario 1,0.940643648,4.142391677,3.202838498,6.54801935,27.91293266,25.88138298,37.8606692,39.09244536
2020,Yobe,NGA projection scenario 1,1.050069006,5.165296869,13.83023693,18.54001058,33.32052072,35.775921,36.97810563,47.19221776
2021,Yobe,NGA projection scenario 1,1.153571048,5.468776077,14.86323984,21.12311184,32.6944318,34.8517755,50.47961224,55.84027398
2022,Yobe,NGA projection scenario 1,0.91660171,4.256454804,8.023158357,12.52425261,21.23256535,21.95455307,19.56772853,21.29351676
2023,Yobe,NGA projection scenario 1,0.863895491,4.013625871,4.74555776,6.99564923,22.64122191,23.22503451,12.69237274,14.37377333
2024,Yobe,NGA projection scenario 1,1.022226385,4.793320052,14.43098781,18.88207555,32.32649023,33.59490707,33.34612574,36.59222826
2025,Yobe,NGA projection scenario 1,0.956836732,4.54561461,8.728115191,12.15362909,23.28221552,23.00125112,24.81625704,29.53352199
2026,Yobe,NGA projection scenario 1,1.013289521,4.723478158,6.648208563,6.722220936,25.28281797,22.90007222,32.18034084,34.60198771
2027,Yobe,NGA projection scenario 1,1.103865089,5.392939419,15.51049386,18.63954573,33.79755097,33.98337934,43.99563073,53.67920441
2028,Yobe,NGA projection scenario 1,0.849716049,3.860423045,9.302017627,12.94527515,23.87206485,23.03138779,10.84271043,10.00804871
2029,Yobe,NGA projection scenario 1,1.039928064,4.806554497,7.59891876,8.619678386,26.15795931,25.45960084,35.65525258,36.96936191
2030,Yobe,NGA projection scenario 1,1.131002566,5.260533692,16.91109393,21.40201535,36.19242856,36.46875072,47.53562683,49.90612164
2020,Zamfara,NGA projection scenario 1,1.010237522,4.572942061,-4.505658498,-11.9739344,9.401210876,-0.841577047,-0.964114215,-6.78314467
2021,Zamfara,NGA projection scenario 1,1.03645839,4.701786014,-3.412284178,-14.58001425,15.34730753,1.264261479,1.606377266,-4.156733071
2022,Zamfara,NGA projection scenario 1,1.116274536,5.327750948,3.767169348,-5.949678522,21.86656858,6.781387417,9.430935855,8.603210518
2023,Zamfara,NGA projection scenario 1,0.993564291,4.446958402,-1.22900361,-10.82267493,12.92697117,-3.101977186,-2.598628996,-9.351250796
